checkpoint_best_snr,checkpoint_epoch,clean_phase_coh_3500_9000_mean,clean_snr,clean_snr_3500_9000_mean,delta_phase_coh_3500_9000_mean,delta_snr,delta_snr_3500_9000_mean,mode,noise_rel_rms,noisy_phase_coh_3500_9000_mean,noisy_snr,noisy_snr_3500_9000_mean,run,sample,variance_scale
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0004900296529134485,0.2716700129066112,0.26507593485961856,channel_iso,0.09960159968762208,0.9824240803718567,16.771341188023825,14.409924322448893,V16.3,LJ018-0059,0.01
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0010548830032348633,0.5480488832481463,0.5149171865382289,channel_iso,0.1410165004786835,0.9818592270215353,16.49496231768229,14.160083070770282,V16.3,LJ018-0059,0.02
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0027526418368022387,1.2666956399610676,1.1987081118387692,channel_iso,0.22225891914721987,0.9801614681879679,15.776315560969369,13.476292145469742,V16.3,LJ018-0059,0.05
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.005241294701894161,2.1991966270935173,1.9747256965371136,channel_iso,0.3143990987776947,0.977672815322876,14.84381457383692,12.700274560771398,V16.3,LJ018-0059,0.1
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0,0.0,0.0,pca,0.0,0.9856448372205099,23.6638831865438,14.658694382098131,V16.3,LJ018-0247,0.0
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.00035190582275390625,1.2005271699042126,0.1856896469332252,pca,0.05510192361935802,0.985292931397756,22.463356016639587,14.473004735164906,V16.3,LJ018-0247,0.005
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0008299350738525391,2.027754107714191,0.4434632431877965,pca,0.07796569616031035,0.9848149021466573,21.636129078829608,14.215231138910335,V16.3,LJ018-0247,0.01
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0013764301935832446,3.483377607962911,0.6716188539587975,pca,0.11119363013817406,0.9842684070269266,20.18050557858089,13.987075528139334,V16.3,LJ018-0247,0.02
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.003972768783569336,6.0829286341610675,1.5463966697570424,pca,0.17547289741551256,0.9816720684369405,17.58095455238273,13.112297712341089,V16.3,LJ018-0247,0.05
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.007185816764831543,8.591707776811004,2.546010945167172,pca,0.24750608082314837,0.9784590204556783,15.072175409732795,12.11268343693096,V16.3,LJ018-0247,0.1
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0,0.0,0.0,channel_iso,0.0,0.9856448372205099,23.6638831865438,14.658694382098131,V16.3,LJ018-0247,0.0
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.00036215782165527344,0.4270277465733727,0.16258891752961624,channel_iso,0.07025824195446574,0.9852826793988546,23.236855439970427,14.496105464568515,V16.3,LJ018-0247,0.005
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0007663766543071215,0.8628000872356303,0.30987878111333345,channel_iso,0.09994329143901988,0.9848784605662028,22.80108309930817,14.348815600984798,V16.3,LJ018-0247,0.01
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.0014002720514934008,1.4725144651183442,0.5576655763605665,channel_iso,0.141390214789126,0.9842445651690165,22.191368721425455,14.101028805737565,V16.3,LJ018-0247,0.02
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.003439644972483391,3.0456608576302777,1.1795419948361996,channel_iso,0.22243612067772683,0.9822051922480265,20.61822232891352,13.479152387261932,V16.3,LJ018-0247,0.05
20.732428689374803,13,0.9856448372205099,23.6638831865438,14.658694382098131,0.006871243317921993,4.910015273470233,2.2715957604407304,channel_iso,0.3164418197325824,0.9787735939025879,18.753867913073567,12.387098621657401,V16.3,LJ018-0247,0.1
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0,0.0,0.0,pca,0.0,0.9764802654584249,21.366483046675327,11.49683452847934,V16.3,LJ030-0047,0.0
20.732428689374803,13,0.9764802654584249,21.366483046675327,11.49683452847934,0.0003705620765686035,1.481696744559148,0.13253380946943594,pca,0.07267714852353033,0.9761097033818563,19.88478630211618,11.364300719009904,V16.3,LJ030-0047,0.005
