checkpoint_best_snr,checkpoint_epoch,clean_hf_phase_coh,clean_hf_snr,clean_snr,delta_hf_phase_coh,delta_hf_snr,delta_snr,mode,noise_rel_rms,noisy_hf_phase_coh,noisy_hf_snr,noisy_snr,repeat,run,sample,variance_scale
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0024256110191345215,0.8855480064485572,2.6231707551850754,pca,0.1313320149027964,0.9839403629302979,12.80518700378039,17.419631212769577,0,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.002319157123565674,0.8493420982596191,2.596731054128739,pca,0.1311449626551127,0.9840468168258667,12.841392911969328,17.446070913825913,1,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0027261972427368164,1.0234625127796253,2.752165570962781,pca,0.131941924571226,0.9836397767066956,12.667272497449321,17.29063639699187,2,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0026619434356689453,0.9709664915406435,2.6360327964482266,pca,0.13200839566777528,0.9837040305137634,12.719768518688303,17.406769171506426,3,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0025104880332946777,0.9044038062095101,2.6130290853483515,pca,0.1318649425228749,0.9838554859161377,12.786331204019437,17.4297728826063,4,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0024608373641967773,0.8658275465082923,2.6778292867914537,pca,0.131662367815422,0.9839051365852356,12.824907463720654,17.3649726811632,5,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.002992689609527588,0.9945534687337574,2.6692971586128387,pca,0.13225685667738807,0.9833732843399048,12.69618154149519,17.373504809341814,6,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.002539694309234619,0.9035187878118514,2.642329434511467,pca,0.13067348445828553,0.9838262796401978,12.787216222417095,17.400472533443185,7,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0026497840881347656,0.9310660103729962,2.610749024957169,pca,0.13193197271260512,0.9837161898612976,12.75966899985595,17.432052942997483,8,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0029196739196777344,1.0194478360433141,2.69904743796895,pca,0.13184497781364982,0.9834463000297546,12.671287174185633,17.343754529985702,9,V16.3,LJ027-0018,0.02
